#{"t_start": 1733160959.42986, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
320.0,443,48929.828205
620.0,692,48934.522676
210.0,382,48937.12935
155.0,303,48939.190059
140.0,286,48941.149839
560.0,757,48946.316074
605.0,1101,48953.778567
330.0,487,48957.102757
365.0,564,48960.940217
465.0,716,48965.808062
440.0,666,48970.349357
440.0,621,48974.591332
600.0,1090,48981.981304
125.0,271,48983.838529
210.0,403,48986.586235
520.0,579,48990.522405
460.0,594,48994.576629
425.0,489,48997.903882
315.0,490,49001.243623
575.0,892,49007.308772
665.0,620,49011.528239
600.0,1004,49018.336823
135.0,303,49020.395585
90.0,277,49022.327613
450.0,527,49025.916256
495.0,571,49029.81496
525.0,596,49033.883783
525.0,623,49038.149879
450.0,494,49041.521938
610.0,966,49048.121519
425.0,501,49051.552039
440.0,539,49055.26757
450.0,608,49059.441222
425.0,575,49063.391453
450.0,541,49067.094743
420.0,568,49070.982642
450.0,589,49074.987022
625.0,677,49079.596117
560.0,876,49085.538449
135.0,280,49087.455957
185.0,392,49090.135361
470.0,652,49094.588776
420.0,577,49098.518736
600.0,873,49104.424736
320.0,489,49107.757298
315.0,487,49111.093384
260.0,348,49113.474842
555.0,724,49118.401301
435.0,604,49122.514286
135.0,282,49124.424824
555.0,662,49128.964889
560.0,625,49133.215435
205.0,360,49135.673624
320.0,485,49138.986933
420.0,579,49142.932771
315.0,467,49146.119433
500.0,611,49150.314018
345.0,517,49153.855595
315.0,510,49157.341958
120.0,335,49159.639949
420.0,575,49163.574207
600.0,972,49170.216159
215.0,365,49172.708518
685.0,651,49177.170204
565.0,829,49182.846004
195.0,416,49185.698535
420.0,566,49189.589823
775.0,1003,49196.422175
595.0,818,49202.019302
540.0,827,49207.682934
805.0,1092,49215.124285
555.0,880,49221.131452
580.0,766,49226.364129
480.0,610,49230.55492
210.0,341,49232.892926
470.0,588,49236.900408
365.0,514,49240.403588
545.0,573,49244.347406
495.0,704,49249.161186
735.0,1050,49256.281707
435.0,601,49260.379045
420.0,502,49263.828418
515.0,650,49268.265406
350.0,991,49275.052528
575.0,806,49280.574173
105.0,264,49282.380725
415.0,610,49286.537996
240.0,343,49288.889072
390.0,548,49292.636332
365.0,499,49296.075311
315.0,480,49299.383244
450.0,554,49303.182948
570.0,798,49308.653452
450.0,528,49312.263037
315.0,545,49315.98463
470.0,763,49321.213678
180.0,302,49323.280142
525.0,651,49327.749791
425.0,493,49331.115073
315.0,475,49334.385599
410.0,602,49338.529204
290.0,467,49341.74024
515.0,700,49346.552563
585.0,891,49352.679
470.0,583,49356.6783
470.0,576,49360.633697
315.0,425,49363.563319
345.0,523,49367.163987
575.0,1093,49374.609398
465.0,649,49379.064322
390.0,516,49382.594222
470.0,653,49387.05897
405.0,565,49390.946264
215.0,371,49393.489675
525.0,922,49399.813148
330.0,432,49402.786062
285.0,539,49406.496279
450.0,631,49410.818199
345.0,454,49413.945037
315.0,484,49417.275234
425.0,536,49420.950056
210.0,373,49423.507558
420.0,525,49427.096004
135.0,295,49429.138162
390.0,705,49434.001121
435.0,542,49437.758458
525.0,859,49443.697657
420.0,580,49447.707423
440.0,676,49452.38589
315.0,489,49455.755848
470.0,571,49459.712362
315.0,440,49462.767706
350.0,544,49466.527093
140.0,267,49468.352764
525.0,714,49473.296573
330.0,473,49476.567118
470.0,616,49480.799954
470.0,641,49485.199731
390.0,477,49488.517198
320.0,504,49491.988232
680.0,1144,49499.861675
420.0,525,49503.480068
575.0,802,49508.992087
470.0,589,49513.054369
425.0,562,49516.900043
420.0,524,49520.496003
330.0,530,49524.10804
450.0,598,49528.191729
320.0,441,49531.210652
555.0,864,49537.117941
405.0,559,49540.976942
450.0,519,49544.560661
240.0,389,49547.255695
345.0,517,49550.833891
360.0,626,49555.183261
105.0,271,49557.072477
505.0,772,49562.382818
330.0,506,49565.888881
320.0,483,49569.228889
420.0,513,49572.782689
140.0,266,49574.64278
315.0,419,49577.546948
420.0,538,49581.267562
425.0,532,49584.9276
540.0,656,49589.444459
120.0,265,49591.269256
420.0,489,49594.668561
95.0,259,49596.478122
495.0,708,49601.36306
775.0,999,49608.24235
450.0,614,49612.467974
240.0,376,49615.078592
510.0,609,49619.301753
120.0,290,49621.309122
310.0,532,49624.997198
390.0,587,49629.067673
540.0,638,49633.476572
315.0,468,49636.721496
495.0,695,49641.539967
525.0,618,49645.812826
540.0,693,49650.580014
450.0,561,49654.440247
420.0,574,49658.411232
600.0,934,49664.826516
695.0,855,49670.715027
345.0,569,49674.62761
320.0,471,49677.890901
435.0,575,49681.861422
470.0,554,49685.677586
575.0,902,49691.888561
450.0,486,49695.230169
470.0,587,49699.302842
95.0,265,49701.145293
315.0,427,49704.098554
80.0,266,49705.929612
315.0,474,49709.217301
95.0,270,49711.079498
425.0,554,49714.911785
440.0,586,49718.936744
390.0,594,49723.036443
210.0,390,49725.738781
395.0,600,49729.888573
475.0,611,49734.098062
225.0,412,49736.944225
470.0,583,49740.953002
315.0,539,49744.680075
90.0,274,49746.56306
420.0,524,49750.177174
330.0,483,49753.527193
315.0,425,49756.468454
555.0,630,49760.815818
450.0,530,49764.475794
90.0,253,49766.231642
605.0,609,49770.442923
435.0,568,49774.371678
430.0,884,49780.446086
315.0,566,49784.344202
420.0,576,49788.314766
70.0,261,49790.113283
435.0,580,49794.113423
230.0,391,49796.834233
390.0,552,49800.660044
320.0,497,49804.090264
450.0,568,49808.017791
435.0,514,49811.583203
315.0,469,49814.819743
320.0,474,49818.091658
525.0,657,49822.571996
240.0,395,49825.28361
470.0,609,49829.454849
520.0,606,49833.601351
450.0,630,49837.966961
560.0,773,49843.281915
440.0,583,49847.319214
520.0,589,49851.401586
110.0,296,49853.440988
420.0,547,49857.20239
410.0,718,49862.111995
470.0,595,49866.189044
105.0,281,49868.106234
300.0,520,49871.665174
170.0,284,49873.619691
470.0,576,49877.545859
435.0,628,49881.838531
395.0,769,49887.114459
315.0,435,49890.073942
420.0,513,49893.602321
105.0,265,49895.414525
525.0,578,49899.347076
285.0,534,49903.03254
215.0,428,49905.970442
540.0,858,49911.799829
435.0,524,49915.380916
285.0,539,49919.075205
190.0,300,49921.13619
315.0,503,49924.582294
465.0,614,49928.772818
315.0,442,49931.796809
330.0,507,49935.262648
120.0,290,49937.238025
320.0,485,49940.561794
345.0,467,49943.748555
200.0,357,49946.182997
450.0,507,49949.658004
320.0,473,49952.894515
300.0,523,49956.476197
510.0,910,49962.687448
470.0,590,49966.699012
420.0,512,49970.203366
585.0,824,49975.798088
420.0,525,49979.377789
520.0,721,49984.310112
470.0,579,49988.289382
445.0,646,49992.786549
175.0,341,49995.132426
345.0,471,49998.380489
315.0,435,50001.399887
315.0,486,50004.748826
330.0,437,50007.769324
435.0,574,50011.745831
405.0,545,50015.48341
390.0,530,50019.119824
125.0,270,50020.97213
475.0,620,50025.193905
260.0,383,50027.82145
435.0,533,50031.456675
135.0,271,50033.332705
585.0,864,50039.256674
435.0,506,50042.720667
365.0,533,50046.42657
315.0,488,50049.804388
375.0,604,50054.010271
315.0,488,50057.382553
315.0,469,50060.633639
225.0,395,50063.372981
120.0,266,50065.200626
450.0,577,50069.168461
195.0,363,50071.667925
225.0,396,50074.382726
465.0,833,50080.07022
435.0,596,50084.160201
390.0,588,50088.193638
345.0,475,50091.455512
600.0,953,50097.941319
285.0,409,50100.75743
545.0,791,50106.136559
725.0,615,50110.339617
330.0,445,50113.386494
555.0,799,50118.843531
320.0,523,50122.435354
425.0,537,50126.098624
315.0,520,50129.650559
450.0,573,50133.609069
280.0,473,50136.895038
390.0,578,50140.86094
315.0,676,50145.530229
470.0,636,50149.918944
560.0,813,50155.534671
560.0,857,50161.430078
110.0,305,50163.535464
100.0,280,50165.477157
315.0,489,50168.848532
460.0,679,50173.503665
305.0,536,50177.192235
705.0,1127,50184.956504
455.0,573,50188.901138
285.0,454,50192.029707
295.0,485,50195.418312
600.0,919,50201.711953
365.0,605,50205.893286
315.0,486,50209.236948
405.0,532,50212.870792
710.0,953,50219.38021
450.0,630,50223.655917
320.0,537,50227.307422
390.0,569,50231.18464
495.0,705,50236.019041
330.0,514,50239.528799
590.0,810,50245.078967
285.0,545,50248.842207
330.0,463,50252.054393
320.0,505,50255.551098
495.0,657,50260.086717
470.0,569,50264.010724
335.0,575,50267.993051
320.0,497,50271.425998
470.0,644,50275.868334
420.0,675,50280.533998
225.0,408,50283.359375
320.0,466,50286.588768
435.0,648,50291.001822
580.0,814,50296.550577
425.0,521,50300.116697
420.0,518,50303.682268
405.0,555,50307.468203
320.0,606,50311.604075
425.0,533,50315.253381
535.0,594,50319.306435
465.0,585,50323.2975
550.0,595,50327.354958
260.0,512,50330.870943
315.0,426,50333.822104
170.0,395,50336.559477
320.0,505,50340.040659
470.0,628,50344.379321
240.0,472,50347.634634
420.0,521,50351.222773
405.0,539,50354.910013
405.0,543,50358.630667
450.0,562,50362.471133
470.0,568,50366.344739
230.0,376,50368.938335
470.0,588,50372.990133
545.0,605,50377.161545
470.0,588,50381.198647
125.0,293,50383.195655
395.0,546,50386.94012
320.0,484,50390.258438
240.0,467,50393.437994
500.0,639,50397.794517
420.0,567,50401.736268
800.0,1002,50408.640755
435.0,579,50412.642433
585.0,755,50417.797741
680.0,1095,50425.296986
450.0,543,50428.994679
315.0,475,50432.235662
230.0,371,50434.763732
135.0,296,50436.784203
495.0,582,50440.738237
320.0,520,50444.276126
345.0,463,50447.443366
435.0,542,50451.14655
590.0,937,50457.518443
525.0,807,50462.99792
425.0,545,50466.714808
320.0,494,50470.091854
580.0,807,50475.585429
450.0,625,50479.823421
315.0,559,50483.620249
140.0,284,50485.566214
610.0,968,50492.184885
580.0,824,50497.833387
365.0,595,50501.933674
425.0,574,50505.879538
470.0,575,50509.801205
330.0,471,50513.00702
435.0,572,50516.896493
505.0,643,50521.2847
320.0,423,50524.158362
450.0,548,50527.884439
600.0,997,50534.653507
240.0,452,50537.739791
285.0,451,50540.798136
425.0,527,50544.385877
440.0,628,50548.653222
555.0,857,50554.465667
495.0,590,50558.484933
140.0,268,50560.304652
470.0,583,50564.269965
425.0,743,50569.290718
425.0,606,50573.417345
390.0,541,50577.09946
420.0,563,50580.966114
405.0,709,50585.835308
285.0,579,50589.825693
80.0,275,50591.733852
455.0,587,50595.750143
320.0,439,50598.789199
515.0,600,50602.907328
450.0,568,50606.819506
610.0,983,50613.568601
320.0,481,50616.868523
510.0,663,50621.407385
425.0,695,50626.144788
195.0,369,50628.67188
525.0,661,50633.215755
405.0,555,50637.040027
420.0,683,50641.74368
330.0,507,50645.227403
290.0,567,50649.129273
175.0,292,50651.158203
555.0,818,50656.800666
345.0,525,50660.417735
470.0,602,50664.564485
575.0,813,50670.163057
610.0,956,50676.693343
585.0,997,50683.469755
540.0,634,50687.799192
575.0,813,50693.359548
670.0,587,50697.362264
525.0,736,50702.384331
110.0,264,50704.199924
470.0,570,50708.087387
405.0,710,50712.904313
435.0,574,50716.841318
575.0,856,50722.675092
545.0,646,50727.057863
260.0,427,50729.974279
330.0,424,50732.895999
405.0,632,50737.239567
435.0,541,50740.952179
500.0,583,50744.953268
580.0,982,50751.701496
555.0,1032,50758.756039
320.0,430,50761.693399
120.0,278,50763.60983
320.0,428,50766.545208
155.0,286,50768.505554
495.0,707,50773.357624
330.0,463,50776.545483
450.0,589,50780.58989
320.0,419,50783.462781
495.0,602,50787.59052
345.0,440,50790.6046
260.0,376,50793.174436
345.0,491,50796.535397
420.0,578,50800.406477
600.0,964,50806.842151
510.0,591,50810.788512
95.0,265,50812.553851
170.0,285,50814.480449
320.0,519,50817.924451
525.0,581,50821.805754
345.0,503,50825.150341
420.0,517,50828.629579
285.0,399,50831.294648
315.0,472,50834.471262
420.0,530,50838.067605
345.0,452,50841.144344
555.0,846,50846.864816
455.0,650,50851.289629
470.0,581,50855.201498
130.0,296,50857.208238
510.0,577,50861.100695
210.0,317,50863.267364
315.0,419,50866.091095
470.0,612,50870.245205
470.0,592,50874.246176
365.0,513,50877.710307
610.0,1185,50885.688257
390.0,531,50889.285683
320.0,431,50892.20873
315.0,428,50895.102512
135.0,279,50896.996589
315.0,724,50901.869746
435.0,589,50905.836349
315.0,433,50908.775013
550.0,680,50913.37694
330.0,491,50916.688704
510.0,611,50920.826053
540.0,821,50926.348696
315.0,435,50929.274582
130.0,295,50931.271263
740.0,1243,50939.627435
555.0,874,50945.481512
695.0,891,50951.471993
540.0,631,50955.706907
425.0,696,50960.387123
365.0,520,50963.908921
420.0,525,50967.47029
420.0,548,50971.186084
330.0,532,50974.79728
440.0,582,50978.718647
520.0,631,50983.010128
365.0,464,50986.144787
425.0,592,50990.157518
320.0,534,50993.777227
500.0,595,50997.798967
790.0,1235,51006.163061
450.0,596,51010.200005
495.0,606,51014.301758
420.0,546,51017.99752
425.0,538,51021.657387
435.0,606,51025.743577
195.0,355,51028.166153
230.0,336,51030.447752
425.0,519,51033.984115
525.0,656,51038.407546
170.0,284,51040.31893
320.0,479,51043.536172
755.0,829,51049.114129
495.0,565,51052.918309
255.0,424,51055.770277
465.0,626,51059.986439
455.0,526,51063.499295
285.0,456,51066.553918
525.0,997,51073.206736
135.0,285,51075.110016
445.0,675,51079.612017
450.0,603,51083.634766
650.0,581,51087.499236
165.0,341,51089.780078
320.0,436,51092.681722
155.0,373,51095.193955
330.0,496,51098.518036
470.0,591,51102.4471
555.0,826,51107.966766
420.0,564,51111.741919
210.0,359,51114.140178
520.0,592,51118.087441
495.0,590,51122.01282
555.0,617,51126.119737
500.0,644,51130.408529
135.0,280,51132.28522
585.0,849,51137.949474
440.0,629,51142.153711
420.0,523,51145.638207
475.0,605,51149.675569
320.0,424,51152.489722
575.0,1061,51159.464798
435.0,544,51163.081652
585.0,794,51168.419344
525.0,620,51172.603842
320.0,443,51175.604818
510.0,601,51179.687718
435.0,539,51183.314868
315.0,486,51186.610608
640.0,741,51191.623
495.0,594,51195.669461
450.0,588,51199.650806
495.0,606,51203.756702
330.0,535,51207.387825
345.0,422,51210.242758
500.0,596,51214.294304
315.0,497,51217.689453
495.0,600,51221.76456
425.0,521,51225.295758
605.0,835,51230.936002
240.0,412,51233.732972
350.0,537,51237.388784
345.0,504,51240.823933
470.0,592,51244.847856
535.0,602,51248.948664
595.0,955,51255.439596
470.0,524,51259.021334
320.0,484,51262.312674
465.0,611,51266.478401
315.0,439,51269.475744
575.0,801,51274.906436
435.0,497,51278.271044
530.0,597,51282.326527
575.0,803,51287.790787
470.0,635,51292.115828
315.0,428,51295.03769
420.0,699,51299.818367
345.0,615,51304.007563
800.0,817,51309.585564
420.0,513,51313.066303
470.0,581,51317.026786
400.0,560,51320.829412
525.0,627,51325.071806
770.0,799,51330.47473
610.0,1067,51337.674622
495.0,594,51341.697045
105.0,291,51343.67602
365.0,623,51347.886187
315.0,484,51351.170651
610.0,975,51357.762198
515.0,998,51364.537038
240.0,394,51367.195145
600.0,999,51373.916357
420.0,528,51377.487883
315.0,432,51380.407323
240.0,389,51383.049094
345.0,451,51386.112101
95.0,259,51387.875533
495.0,636,51392.181672
390.0,538,51395.834699
555.0,705,51400.587269
390.0,610,51404.741914
555.0,828,51410.343482
760.0,844,51416.055192
650.0,639,51420.378792
575.0,921,51426.588523
530.0,590,51430.576192
575.0,959,51437.086704
705.0,1081,51444.329882
470.0,598,51448.305036
80.0,280,51450.168761
405.0,617,51454.262877
435.0,530,51457.805957
520.0,640,51462.05394
475.0,612,51466.137617
230.0,397,51468.774081
450.0,585,51472.653824
195.0,387,51475.225775
175.0,291,51477.156694
450.0,625,51481.289067
315.0,480,51484.476642
525.0,1018,51491.187428
755.0,882,51497.02956
315.0,451,51500.022552
765.0,798,51505.310035
170.0,284,51507.196707
175.0,289,51509.121753
315.0,425,51511.960152
315.0,475,51515.113934
470.0,619,51519.312639
175.0,289,51521.268648
130.0,267,51523.051658
420.0,527,51526.575465
510.0,578,51530.415047
370.0,551,51534.09821
90.0,251,51535.789508
315.0,473,51538.946083
230.0,330,51541.180947
315.0,471,51544.368752
525.0,579,51548.278398
345.0,524,51551.807788
125.0,303,51553.875596
580.0,779,51559.120821
500.0,604,51563.194598
530.0,598,51567.219181
615.0,952,51573.649274
435.0,580,51577.587485
345.0,483,51580.862452
315.0,419,51583.690576
520.0,706,51588.384992
435.0,528,51591.914591
755.0,760,51596.993297
525.0,599,51601.005093
565.0,873,51606.811673
425.0,555,51610.505835
425.0,588,51614.411311
315.0,490,51617.648568
475.0,589,51621.571867
345.0,514,51624.956987
435.0,580,51628.821217
495.0,574,51632.646117
520.0,608,51636.674702
320.0,432,51639.535227
420.0,528,51643.057281
345.0,508,51646.477283
495.0,635,51650.725895
260.0,378,51653.314646
150.0,295,51655.338251
470.0,594,51659.367929
320.0,492,51662.730779
315.0,490,51666.063649
425.0,583,51670.016048
415.0,660,51674.423524
95.0,279,51676.290037
540.0,604,51680.304068
315.0,506,51683.756705
530.0,640,51688.088017
120.0,265,51689.901062
125.0,290,51691.870983
420.0,522,51695.434188
315.0,464,51698.592562
495.0,590,51702.587627
470.0,559,51706.400669
470.0,602,51710.519534
420.0,481,51713.782552
245.0,408,51716.560086
250.0,371,51719.080537
470.0,605,51723.191521
555.0,894,51729.264037
320.0,428,51732.178314
420.0,497,51735.581619
470.0,594,51739.621968
495.0,599,51743.66918
680.0,1011,51750.400832
155.0,312,51752.486328
505.0,799,51757.808703
175.0,287,51759.766731
365.0,533,51763.382477
515.0,634,51767.715524
420.0,537,51771.37451
315.0,478,51774.646091
800.0,1126,51782.271436
575.0,1064,51789.497283
140.0,266,51791.322169
315.0,482,51794.58539
440.0,614,51798.768816
185.0,366,51801.25181
260.0,352,51803.663486
555.0,772,51808.905215
155.0,290,51810.901993
515.0,815,51816.43663
520.0,644,51820.822286
470.0,580,51824.774474
395.0,577,51828.744929
260.0,365,51831.227548
315.0,433,51834.170464
470.0,580,51838.138633
345.0,456,51841.241041
520.0,596,51845.312363
180.0,298,51847.363894
345.0,442,51850.381352
260.0,373,51852.925193
345.0,522,51856.514005
140.0,263,51858.305581
230.0,359,51860.740498
315.0,491,51864.080297
170.0,283,51866.025421
470.0,593,51870.063277
320.0,422,51872.924323
315.0,419,51875.770746
315.0,440,51878.785499
545.0,1052,51885.935808
465.0,701,51890.719728
485.0,602,51894.800851
495.0,571,51898.698673
555.0,770,51903.927323
175.0,305,51906.030542
470.0,595,51910.071126
330.0,443,51913.106425
605.0,1228,51921.442344
110.0,287,51923.418759
260.0,517,51926.953353
470.0,577,51930.883765
555.0,805,51936.366757
465.0,658,51940.839314
435.0,558,51944.666573
230.0,373,51947.218413
315.0,519,51950.762603
320.0,514,51954.247846
425.0,577,51958.178327
425.0,582,51962.160115
595.0,814,51967.686005
90.0,275,51969.561218
120.0,275,51971.446024
140.0,268,51973.27975
315.0,527,51976.882528
125.0,275,51978.745007
470.0,600,51982.837631
420.0,524,51986.401798
215.0,435,51989.374683
345.0,503,51992.815675
420.0,645,51997.22669
450.0,614,52001.418762
420.0,579,52005.350605
440.0,619,52009.576625
465.0,683,52014.237342
315.0,471,52017.470658
470.0,598,52021.526278
510.0,609,52025.681929
330.0,479,52028.955696
515.0,586,52032.95192
585.0,778,52038.247992
530.0,592,52042.281366
390.0,553,52046.06006
585.0,888,52052.118273
540.0,680,52056.763805
670.0,586,52060.770657
495.0,587,52064.787818
910.0,1062,52072.019226
90.0,262,52073.821089
570.0,986,52080.522597
465.0,676,52085.133764
420.0,589,52089.155297
395.0,606,52093.29104
320.0,477,52096.551807
435.0,591,52100.584718
280.0,489,52103.93018
420.0,585,52107.928643
345.0,507,52111.397116
435.0,607,52115.564834
315.0,425,52118.473049
670.0,589,52122.50594
195.0,386,52125.154402
150.0,293,52127.165165
395.0,562,52131.026681
435.0,607,52135.173589
185.0,370,52137.731083
210.0,384,52140.370136
435.0,597,52144.459078
420.0,643,52148.861092
170.0,282,52150.783014
495.0,643,52155.191342
400.0,616,52159.419377
155.0,302,52161.502223
775.0,942,52167.941059
400.0,535,52171.60167
495.0,596,52175.674225
585.0,849,52181.468962
530.0,591,52185.512688
425.0,574,52189.438333
580.0,969,52196.074134
500.0,658,52200.576105
415.0,1043,52207.710111
435.0,517,52211.265098
105.0,281,52213.189788
420.0,549,52216.958627
440.0,749,52222.076169
105.0,270,52223.917002
430.0,544,52227.642238
360.0,460,52230.78313
315.0,473,52234.020615
405.0,596,52238.103764
485.0,622,52242.337855
85.0,263,52244.156848
450.0,728,52249.138906
215.0,441,52252.161984
395.0,601,52256.274561
375.0,616,52260.501426
435.0,598,52264.605604
365.0,550,52268.366216
420.0,484,52271.694134
315.0,440,52274.719314
435.0,549,52278.493797
470.0,600,52282.616451
500.0,657,52287.134867
540.0,938,52293.54903
395.0,611,52297.748821
125.0,274,52299.645993
450.0,628,52303.975151
570.0,600,52308.099385
545.0,662,52312.625671
445.0,547,52316.391191
425.0,572,52320.322694
435.0,576,52324.268838
470.0,633,52328.605965
60.0,276,52330.49579
315.0,479,52333.802811
470.0,618,52338.02659
425.0,557,52341.859242
470.0,633,52346.184057
495.0,593,52350.252584
520.0,580,52354.22021
550.0,655,52358.701912
470.0,585,52362.68471
105.0,266,52364.514242
525.0,937,52370.920468
135.0,281,52372.84292
465.0,610,52377.009756
500.0,587,52381.013314
960.0,984,52387.733589
510.0,1074,52395.061796
365.0,576,52399.016169
390.0,625,52403.305141
420.0,553,52407.09746
485.0,665,52411.664581
445.0,675,52416.243315
135.0,282,52418.180544
90.0,257,52419.934425
435.0,538,52423.624043
315.0,432,52426.561769
435.0,583,52430.485746
285.0,487,52433.783764
315.0,467,52436.927222
640.0,637,52441.210569
470.0,606,52445.277404
330.0,448,52448.300513
625.0,580,52452.208698
345.0,438,52455.128153
580.0,1023,52461.938383
795.0,861,52467.680331
540.0,813,52473.090387
330.0,460,52476.17586
470.0,599,52480.223757
540.0,798,52485.569604
665.0,866,52491.371814
585.0,924,52497.579708
350.0,600,52501.627389
210.0,383,52504.220415
230.0,345,52506.547284
195.0,416,52509.352032
450.0,545,52513.019409
65.0,270,52514.860534
525.0,579,52518.775633
510.0,572,52522.618845
330.0,445,52525.625955
315.0,430,52528.513781
530.0,628,52532.750016
470.0,578,52536.64469
500.0,606,52540.720553
520.0,622,52544.917279
315.0,557,52548.666157
390.0,714,52553.464226
470.0,576,52557.334378
470.0,573,52561.162736
510.0,590,52565.12422
350.0,577,52569.044229
520.0,578,52572.924712
365.0,668,52577.397272
285.0,488,52580.667947
565.0,902,52586.698993
440.0,685,52591.271759
185.0,363,52593.69558
495.0,573,52597.57141
420.0,482,52600.813001
550.0,768,52605.958994
555.0,818,52611.46688
590.0,750,52616.494593
550.0,673,52621.031231
555.0,790,52626.318298
95.0,267,52628.124975
420.0,577,52631.994519
470.0,586,52635.938677
450.0,594,52639.942331
425.0,506,52643.362656
365.0,670,52647.865837
425.0,498,52651.219157
575.0,899,52657.203278
420.0,498,52660.554991
605.0,976,52667.103806
575.0,798,52672.480056
425.0,538,52676.131613
425.0,526,52679.696296
450.0,608,52683.788182
165.0,369,52686.281314
315.0,476,52689.479672
330.0,503,52692.859529
595.0,942,52699.155803
470.0,590,52703.072875
505.0,598,52707.066757
470.0,591,52711.01664
565.0,855,52716.664921
565.0,654,52721.047133
320.0,418,52723.836588
500.0,602,52727.853866
435.0,564,52731.600691
425.0,567,52735.397458
315.0,409,52738.153611
510.0,570,52741.993483
585.0,949,52748.385823
470.0,561,52752.176105
470.0,613,52756.309566
450.0,601,52760.334498
420.0,673,52764.884403
95.0,257,52766.598914
345.0,518,52770.061527
470.0,587,52774.00467
410.0,619,52778.16942
490.0,600,52782.196749
90.0,270,52784.01531
585.0,841,52789.703593
420.0,494,52793.025136
420.0,584,52796.954745
470.0,581,52800.866342
705.0,1074,52808.078641
500.0,584,52812.009889
495.0,581,52815.906045
240.0,429,52818.791958
260.0,397,52821.488269
495.0,593,52825.482706
420.0,683,52830.067097
470.0,657,52834.462171
320.0,421,52837.302377
470.0,582,52841.225407
505.0,597,52845.245378
420.0,575,52849.134523
315.0,457,52852.212967
210.0,371,52854.718265
575.0,986,52861.358388
475.0,632,52865.648507
95.0,273,52867.509966
505.0,657,52871.969128
470.0,603,52876.039613
620.0,528,52879.616352
140.0,273,52881.49028
260.0,512,52884.968172
570.0,754,52890.06313
680.0,980,52896.679603
510.0,588,52900.669657
135.0,280,52902.577594
440.0,497,52905.949924
315.0,487,52909.267962
530.0,851,52915.055398
470.0,578,52918.971342
575.0,875,52924.918513
520.0,670,52929.463022
365.0,596,52933.515971
470.0,619,52937.723819
490.0,540,52941.400939
590.0,905,52947.545995
530.0,588,52951.528194
330.0,500,52954.931168
475.0,581,52958.881246
435.0,611,52963.05686
605.0,995,52969.765613
470.0,588,52973.757895
500.0,599,52977.843741
470.0,612,52982.015096
450.0,571,52985.912326
320.0,415,52988.745005
425.0,512,52992.254347
505.0,597,52996.349086
555.0,837,53002.055816
935.0,1043,53009.178649
610.0,843,53014.908393
570.0,832,53020.565434
470.0,781,53025.863943
510.0,573,53029.764533
555.0,823,53035.362441
240.0,438,53038.33723
525.0,583,53042.295151
470.0,584,53046.278232
470.0,632,53050.573156
515.0,599,53054.658581
545.0,575,53058.587285
535.0,630,53062.876522
420.0,524,53066.46005
420.0,528,53070.059059
500.0,658,53074.575878
550.0,862,53080.46184
330.0,424,53083.37416
485.0,587,53087.3931
115.0,281,53089.312624
180.0,357,53091.769659
550.0,617,53096.004955
510.0,580,53099.98524
95.0,263,53101.785849
435.0,514,53105.325446
315.0,563,53109.202926
555.0,649,53113.618167
315.0,459,53116.736026
395.0,562,53120.539802
560.0,628,53124.811885
495.0,569,53128.669365
475.0,589,53132.696567
450.0,571,53136.572474
595.0,848,53142.381902
450.0,605,53146.562459
330.0,430,53149.515196
495.0,692,53154.263716
565.0,604,53158.411749
405.0,558,53162.244423
285.0,603,53166.377646
555.0,914,53172.617592
560.0,619,53176.882514
450.0,582,53180.858954
150.0,381,53183.474856
580.0,1008,53190.397253
500.0,671,53195.000081
530.0,578,53198.965075
575.0,880,53204.973449
575.0,912,53211.20809
575.0,1071,53218.522928
540.0,649,53222.953989
405.0,545,53226.638034
525.0,664,53231.154051
450.0,529,53234.743107
315.0,497,53238.126402
420.0,487,53241.456975
345.0,501,53244.867328
580.0,1037,53251.923983
565.0,988,53258.597829
595.0,949,53265.049787
320.0,425,53267.95055
320.0,539,53271.648133
470.0,578,53275.587994
420.0,577,53279.534074
420.0,522,53283.092854
485.0,656,53287.569037
330.0,517,53291.097472
500.0,635,53295.449088
520.0,597,53299.531945
320.0,657,53304.02169
125.0,282,53305.96498
390.0,591,53310.01407
475.0,577,53313.948377
405.0,578,53317.916805
440.0,686,53322.612034
320.0,455,53325.71616
545.0,901,53331.874688
425.0,487,53335.21213
475.0,663,53339.765689
420.0,565,53343.621711
585.0,870,53349.533068
530.0,639,53353.91431
240.0,395,53356.625663
270.0,479,53359.913101
320.0,433,53362.88018
470.0,569,53366.762471
425.0,575,53370.6845
525.0,579,53374.639383
780.0,850,53380.424171
495.0,694,53385.15307
495.0,793,53390.539525
315.0,471,53393.770969
405.0,550,53397.523119
580.0,838,53403.253859
440.0,578,53407.187785
560.0,616,53411.396123
525.0,643,53415.800878
320.0,470,53419.003045
500.0,571,53422.910815
540.0,696,53427.665102
555.0,861,53433.535508
330.0,515,53437.063072
575.0,1061,53444.267031
120.0,283,53446.211921
425.0,731,53451.210077
475.0,578,53455.153443
380.0,593,53459.211558
330.0,432,53462.181655
575.0,922,53468.354882
320.0,523,53471.862402
450.0,541,53475.482019
475.0,652,53479.848619
565.0,779,53485.055754
510.0,580,53488.929417
170.0,308,53491.003521
575.0,829,53496.525854
420.0,538,53500.139571
475.0,585,53504.044419
420.0,540,53507.651665
